dd,mm,yy,hh,Rainfall (mm),Wind Dir. (Deg.),Av wind Speed m/s,Global Rad(W/Sq.M.),Air Temperature,Relative Humidity(%)
13,12,2018,08:00:00,0,323.48,4.32,115.3,16.89,86.5
13,12,2018,09:00:00,0,322.85,5.058,412,18.37,82.4
13,12,2018,10:00:00,0,321.67,5.516,314.7,19.31,79.6
13,12,2018,11:00:00,0,325.27,5.755,844.4,21.48,71.8
13,12,2018,12:00:00,0,329.77,7.248,619.7,22.61,65.9
13,12,2018,13:00:00,0,328.5,5.557,502.9,22.21,69.4
13,12,2018,14:00:00,0,333.6,6.796,526.9,23.57,62.9
13,12,2018,15:00:00,6.8,323.88,5.809,93.4,22.92,64.5
13,12,2018,16:00:00,0,289.83,3.022,461.1,17.99,80.8
13,12,2018,17:00:00,0,174.14,1.35,130.2,19.81,76
13,12,2018,18:00:00,0,151.82,1.468,9.1,17.6,86.5
13,12,2018,19:00:00,0.2,226.87,1.236,-0.5,17.48,86.8
13,12,2018,20:00:00,0,222.31,2.246,-2.9,17.29,83.3
13,12,2018,21:00:00,0,96.06,0.984,-2.8,16.74,85.1
13,12,2018,22:00:00,0,147.93,1.226,-2.7,16.46,86.8
13,12,2018,23:00:00,13.4,165.79,2.067,-2.5,15.53,87.6
14,12,2018,00:00:00,1.4,176.47,1.268,-2.3,13.99,90.9
14,12,2018,01:00:00,3,239.24,1.263,-2.4,14.39,91.2
14,12,2018,02:00:00,0.2,226.71,1.178,-2.2,13.78,91.2
14,12,2018,03:00:00,0,180.78,0.68,-2.1,13.35,91.6
14,12,2018,04:00:00,0.6,228.99,0.851,-1.9,13.21,91.7
14,12,2018,05:00:00,0.4,184.4,0.567,8.7,12.8,91.4
14,12,2018,06:00:00,0,186.68,0.794,58.8,11.38,90.5
14,12,2018,07:00:00,0,167.57,0.963,79.3,11.31,89.3
14,12,2018,08:00:00,0,213.68,0.986,119.1,12.36,82.1
14,12,2018,09:00:00,0,122.88,1.265,294.3,13.72,81.5
14,12,2018,10:00:00,0,110.41,1.362,870.4,16.67,68.2
14,12,2018,11:00:00,0,290.17,2.094,1001.6,19.46,53.1
14,12,2018,12:00:00,0,277.7,3.077,795.4,20.22,42.9
14,12,2018,13:00:00,0,326.98,3.619,517.9,19.92,41.8
14,12,2018,14:00:00,0,322.9,4.632,856.6,20.85,38.5
14,12,2018,15:00:00,0,288.92,4.185,679.6,20.63,40.5
14,12,2018,16:00:00,0,316.51,3.974,469.6,20.71,41.6
14,12,2018,17:00:00,0,318.56,2.929,298.7,20.56,44
14,12,2018,18:00:00,0,313.45,1.654,85.8,19.77,49.2
14,12,2018,19:00:00,0,281.87,0.776,-0.3,18.13,56.9
14,12,2018,20:00:00,0,193.24,0.285,-2.6,16.84,62.4
14,12,2018,21:00:00,0,232.33,0.509,-2.5,16.06,65.5
14,12,2018,22:00:00,0,248.58,0.947,-2.5,16.01,63.5
14,12,2018,23:00:00,0,198.34,0.567,-2.2,14.91,66.8
15,12,2018,00:00:00,0,161.6,0.811,-2,13.72,71.3
15,12,2018,01:00:00,0,206.83,0.558,-1.9,13.36,68.9
15,12,2018,02:00:00,0,158.74,0.744,-1.8,12.72,74.2
15,12,2018,03:00:00,0,195.15,0.561,-1.9,12.75,76.7
15,12,2018,04:00:00,0,184.03,0.339,-1.3,12.52,79.3
15,12,2018,05:00:00,0,217.09,0.45,39.3,12.44,81.3
15,12,2018,06:00:00,0,286.93,0.978,183.2,14.45,73.8
15,12,2018,07:00:00,0,303.72,2.576,385.7,16.74,62.6
15,12,2018,08:00:00,0,307.11,4.765,615.5,19.02,40.2
15,12,2018,09:00:00,0,330.9,5.773,799.5,20.18,32.4
15,12,2018,10:00:00,0,326.19,5.794,941.4,20.95,31.8
15,12,2018,11:00:00,0,335.05,5.481,1021,21.68,34.1
15,12,2018,12:00:00,0,327.65,5.201,1030.4,22.82,32.8
15,12,2018,13:00:00,0,314.32,5.565,739.1,22.9,34.3
15,12,2018,14:00:00,0,318.2,5.337,700.9,22.95,33.9
15,12,2018,15:00:00,0,315.06,5.761,706.8,23.79,31.9
15,12,2018,16:00:00,0,309.78,5.778,484.8,23.48,30.2
15,12,2018,17:00:00,0,299.89,4.686,263.5,22.79,29.9
15,12,2018,18:00:00,0,321.81,2.397,77.4,21.59,30.5
15,12,2018,19:00:00,0,213.2,0.424,-1.3,19.69,33.2
15,12,2018,20:00:00,0,149.78,0.98,-2.5,16.88,46.5
15,12,2018,21:00:00,0,152.03,1.208,-2.1,14.66,59.2
15,12,2018,22:00:00,0,148.55,1.335,-1.9,13.63,62.5
15,12,2018,23:00:00,0,145.23,1.173,-1.6,12.69,63
16,12,2018,00:00:00,0,145.16,1.299,-1.6,12.08,64.5
16,12,2018,01:00:00,0,146.49,1.518,-1.6,12.15,61.5
16,12,2018,02:00:00,0,151.17,1.291,-1.5,11.77,63.3
16,12,2018,03:00:00,0,147.32,1.32,-1.4,11.13,69.1
16,12,2018,04:00:00,0,149.42,1.323,-1.1,11.06,68
16,12,2018,05:00:00,0,142.8,1.003,43.2,12,66.6
16,12,2018,06:00:00,0,217,0.908,243.4,16.45,54.8
16,12,2018,07:00:00,0,229.15,1.061,478.7,20.03,46.9
16,12,2018,08:00:00,0,298.3,2.937,572.1,22.46,36.2
16,12,2018,09:00:00,0,299.27,5.707,908.3,23.67,31
16,12,2018,10:00:00,0,333.6,5.939,1019.4,24.21,31.6
16,12,2018,11:00:00,0,316.91,4.936,750.5,24.44,31.3
16,12,2018,12:00:00,0,308.21,5.757,701.1,24.7,30.3
16,12,2018,13:00:00,0,310.06,5.906,755.1,25.23,28.8
16,12,2018,14:00:00,0,310,5.469,725.5,25.31,28.8
16,12,2018,15:00:00,0,286.99,4.25,501.5,25.09,30.5
16,12,2018,16:00:00,0,269.15,3.902,516.1,25.3,31.8
16,12,2018,17:00:00,0,256.24,2.824,322.9,24.9,34.2
16,12,2018,18:00:00,0,240.63,1.693,101.6,23.51,38.3
16,12,2018,19:00:00,0,209.56,0.955,-0.4,20.55,45.9
16,12,2018,20:00:00,0,231.04,1.156,-3.1,19.44,44.5
16,12,2018,21:00:00,0,203.89,1.251,-3,18.85,40
16,12,2018,22:00:00,0,109.72,0.494,-2.5,16.87,45.4
16,12,2018,23:00:00,0,157.83,0.294,-2.3,15.72,48.1
17,12,2018,00:00:00,0,110.18,0.766,-2.5,16.52,45.9
17,12,2018,01:00:00,0,147.77,0.738,-2,14.54,56.3
17,12,2018,02:00:00,0,161.97,0.825,-1.9,13.41,61.8
17,12,2018,03:00:00,0,182.09,0.575,-2.2,14.48,61
17,12,2018,04:00:00,0,180.28,0.804,-2.1,15.4,57
17,12,2018,05:00:00,0,154.39,1.016,57,15.69,62.3
17,12,2018,06:00:00,0,191.54,0.634,220.2,18.43,59.1
17,12,2018,07:00:00,0,262.3,1.176,504,22.15,37.9
17,12,2018,08:00:00,0,315.26,2.564,722.6,22.56,34.3
17,12,2018,09:00:00,0,290.14,2.602,903.1,23.65,32.7
17,12,2018,10:00:00,0,267.02,3.305,1033.7,24.36,30.1
17,12,2018,11:00:00,0,285.67,3.006,1105.3,24.82,31.4
17,12,2018,12:00:00,0,277.74,2.792,1112.7,25.53,31.9
17,12,2018,13:00:00,0,291.42,3.079,1059.5,26.15,30.8
17,12,2018,14:00:00,0,264.35,2.582,947,26.71,30.4
17,12,2018,15:00:00,0,257.6,2.559,785,27.13,28.8
17,12,2018,16:00:00,0,240.86,1.928,570.7,27,29.3
17,12,2018,17:00:00,0,234.7,1.868,334.4,26.52,30.7
17,12,2018,18:00:00,0,209.54,0.763,110.5,26.03,32.4
17,12,2018,19:00:00,0,175.74,0.652,-0.9,21.75,42.5
17,12,2018,20:00:00,0,160.57,1.022,-2.8,18.57,55.6
17,12,2018,21:00:00,0,160.89,1.083,-2.5,17.41,59.1
17,12,2018,22:00:00,0,157.57,1.045,-2.5,16.7,62.2
17,12,2018,23:00:00,0,163.69,1.476,-2.4,15.97,66
18,12,2018,00:00:00,0,177.92,1.333,-2.5,16.23,63.7
18,12,2018,01:00:00,0,171.66,1.302,-2.3,15.78,69.8
18,12,2018,02:00:00,0,171,1.219,-2.1,15.03,76.7
18,12,2018,03:00:00,0,154.43,1.281,-2,14.3,81.1
18,12,2018,04:00:00,0,173.44,1.29,-1.7,14.88,80.9
18,12,2018,05:00:00,0,177.57,1.237,39.6,15.72,81.2
18,12,2018,06:00:00,0,157.61,0.684,260.1,19.88,70.7
18,12,2018,07:00:00,0,124.88,1.037,494.1,22.6,60.3
18,12,2018,08:00:00,0,273.32,1.309,712.1,23.93,56.5
18,12,2018,09:00:00,0,236.5,1.649,838.5,25.19,47.3
18,12,2018,10:00:00,0,213.39,2.275,1023.2,26.06,42.2
18,12,2018,11:00:00,0,286.51,3.24,969.2,26.51,41.7
18,12,2018,12:00:00,0,310.25,2.524,1114.2,27,38.3
18,12,2018,13:00:00,0,272.66,2.373,1062.6,27.9,32.5
18,12,2018,14:00:00,0,272.53,2.25,960.2,28.54,31.4
18,12,2018,15:00:00,0,300.07,2.684,828,28.64,32.6
18,12,2018,16:00:00,0,290.81,2.511,621.9,28.83,31
18,12,2018,17:00:00,0,277.21,1.142,356.5,29.12,30.4
18,12,2018,18:00:00,0,172.1,0.507,110.1,29.22,30.2
18,12,2018,19:00:00,0,176.91,0.941,-1.4,24.73,43.3
18,12,2018,20:00:00,0,157.52,1.386,-3.4,20.95,59.4
18,12,2018,21:00:00,0,111.23,1.497,-3.3,20.35,76.3
18,12,2018,22:00:00,0,127.61,1.599,-3,19,81.5
18,12,2018,23:00:00,0,117.38,1.527,-2.9,18.22,84.6
19,12,2018,00:00:00,0,135.96,1.276,-2.8,17.48,86.7
19,12,2018,01:00:00,0,148.89,0.754,-2.6,16.77,88.9
19,12,2018,02:00:00,0,109.86,1.235,-2.8,17.09,88.1
19,12,2018,03:00:00,0,93.56,1.745,-2.8,17.3,86.3
19,12,2018,04:00:00,0,114.61,1.16,-2.2,16.54,87.9
19,12,2018,05:00:00,0,112.44,0.827,52.4,16.37,89.5
19,12,2018,06:00:00,0,74.06,1.46,134.5,17.59,85.1
19,12,2018,07:00:00,0,99.59,1.502,468.6,19.53,77
19,12,2018,08:00:00,0,163.58,1.379,692.4,22.35,66.9
19,12,2018,09:00:00,0,225.47,2.933,825.3,23.5,63.2
19,12,2018,10:00:00,0,260.97,2.813,1005.5,25.08,57
19,12,2018,11:00:00,0,307.5,2.39,1087.1,26.79,51.1
19,12,2018,12:00:00,0.2,316.66,3.437,1091.7,27.82,47.4
19,12,2018,13:00:00,0,304.03,4.46,1067,28.66,43.4
19,12,2018,14:00:00,0,304.56,2.813,962.9,29.24,43.1
19,12,2018,15:00:00,3.8,321.79,3.496,379.1,27.75,48.2
19,12,2018,16:00:00,8.6,286.76,2.861,55.2,21.67,80
19,12,2018,17:00:00,2.6,243.06,2.231,122.3,18.69,87.7
19,12,2018,18:00:00,0,161.18,1.257,129.1,19.5,86.4
19,12,2018,19:00:00,0,177.8,0.792,0.1,18.75,88.3
19,12,2018,20:00:00,0,114.12,1.161,-2.9,18.12,89.6
19,12,2018,21:00:00,0,104.98,1.114,-2.8,17.86,86.3
19,12,2018,22:00:00,0,159.3,1.091,-2.7,17.24,88.3
19,12,2018,23:00:00,0,126.59,1.044,-2.7,17.03,89.9
20,12,2018,00:00:00,0,138.49,0.959,-2.8,17.31,91.2
20,12,2018,01:00:00,0,105.53,0.997,-2.9,17.56,91.6
20,12,2018,02:00:00,0,141.23,0.722,-2.8,17.21,91.6
20,12,2018,03:00:00,0,181.55,0.782,-2.7,16.73,91.9
20,12,2018,04:00:00,0,159.72,0.872,-2.4,16.42,92
20,12,2018,05:00:00,0,161.21,0.909,34.9,16.46,92.3
20,12,2018,06:00:00,0,156.58,0.854,216.4,18.3,89.4
20,12,2018,07:00:00,0,215.33,2.639,473.5,22.09,70
20,12,2018,08:00:00,0,314.02,5.895,664.2,23.85,61.9
20,12,2018,09:00:00,0,320.8,6.515,905.7,24.54,62
20,12,2018,10:00:00,0.2,322.59,5.559,1029.1,25.79,60.4
20,12,2018,11:00:00,0,315.18,6.869,1080.8,27.73,53.4
20,12,2018,12:00:00,0,318.82,6.881,1055.1,28.53,50.8
20,12,2018,13:00:00,0,331.48,5.857,1020.8,29.76,48.6
20,12,2018,14:00:00,0,295.04,5.053,848.2,30.89,43.3
20,12,2018,15:00:00,0.4,284.81,3.029,65.5,29.47,45.8
20,12,2018,16:00:00,0,303.51,4.13,487.6,23.5,66.8
20,12,2018,17:00:00,0,175.79,1.615,297.9,26.32,55.2
20,12,2018,18:00:00,0,276,1.095,103.2,26.21,59
20,12,2018,19:00:00,0,239.7,0.968,-0.6,24.33,60.6
20,12,2018,20:00:00,0,137.48,1.035,-3.6,22.27,71.9
20,12,2018,21:00:00,0,133.98,1.538,-3.9,22.97,65.2
20,12,2018,22:00:00,0,109.78,2.228,-3.4,20.26,77.6
20,12,2018,23:00:00,0,126.48,2.471,-3.1,18.64,78.3
21,12,2018,00:00:00,0,124.35,2.04,-2.9,17.73,80.7
21,12,2018,01:00:00,0,119.02,1.097,-2.7,17.03,84.2
21,12,2018,02:00:00,0,156.54,0.955,-2.6,16.44,86.2
21,12,2018,03:00:00,0,181.04,0.925,-2.5,15.73,88.7
21,12,2018,04:00:00,0,150.56,0.989,-2.2,15.51,89.5
21,12,2018,05:00:00,0,91.68,1.542,16.5,16.02,89
21,12,2018,06:00:00,0,115.48,1.321,96.8,16.74,86.7
21,12,2018,07:00:00,0,61.99,1.662,392.5,18.47,77.2
21,12,2018,08:00:00,0,58.8,1.302,702.1,20.41,66.6
21,12,2018,09:00:00,0,294.52,1.757,786,21.85,62
21,12,2018,10:00:00,0,316.11,2.732,522.8,22.27,61.9
21,12,2018,11:00:00,0,299.56,3.717,1050.6,22.94,63.6
21,12,2018,12:00:00,0,290.37,3.954,1027.4,24.04,58.8
21,12,2018,13:00:00,0,283.24,4.588,666.1,24.83,56.2
21,12,2018,14:00:00,0,266.23,4.501,916.8,25.54,47.5
21,12,2018,15:00:00,0,259.22,4.481,751.8,25.24,40.6
21,12,2018,16:00:00,0,253.28,4.141,592.6,25.14,30.3
21,12,2018,17:00:00,0,242.04,3.881,359.1,24.27,23.2
21,12,2018,18:00:00,0,243.84,2.865,124.6,22.75,25.2
21,12,2018,19:00:00,0,239.86,2.188,0.1,20.07,29.5
21,12,2018,20:00:00,0,241.14,2.199,-3,18.7,33.8
21,12,2018,21:00:00,0,238.63,2.464,-2.8,17.8,38.8
21,12,2018,22:00:00,0,239.91,2.373,-2.6,17.03,41.7
21,12,2018,23:00:00,0,239.55,2.739,-2.6,16.6,43.4
22,12,2018,00:00:00,0,240.31,3.074,-2.5,15.9,46.4
22,12,2018,01:00:00,0,222.83,2.917,-2.3,15.37,48.8
22,12,2018,02:00:00,0,219.81,2.347,-2.3,14.9,52.9
22,12,2018,03:00:00,0,190.78,1.696,-2,13.59,62.3
22,12,2018,04:00:00,0,205.02,0.961,-1.5,12.74,71.3
22,12,2018,05:00:00,0,186.83,0.533,37.8,12.24,76.6
22,12,2018,06:00:00,0,194.66,0.88,216.6,14.92,68.2
22,12,2018,07:00:00,0,135.66,1.111,375.5,16.1,62.9
22,12,2018,08:00:00,0,129.67,1.652,454.2,15.98,63
22,12,2018,09:00:00,0,151.85,1.835,748.8,17.73,53.6
22,12,2018,10:00:00,0,163.26,1.808,1008.4,18.63,47.6
22,12,2018,11:00:00,0,191.87,1.209,1005.3,19.59,44.8
22,12,2018,12:00:00,0,139.36,2.12,1076.8,20.32,39.9
22,12,2018,13:00:00,0,147.55,1.558,1195.9,21.03,38.5
22,12,2018,14:00:00,0,160.38,1.608,722.3,20.95,36.9
22,12,2018,15:00:00,0,121.72,2.254,606.3,20.93,36.6
22,12,2018,16:00:00,0,120.01,1.783,508.3,20.18,38.7
22,12,2018,17:00:00,0,202.79,0.642,211.4,19.92,39.6
22,12,2018,18:00:00,0,123.8,1.49,115.7,18.59,41.8
22,12,2018,19:00:00,0,168.02,0.572,0.9,15.85,50.3
22,12,2018,20:00:00,0,104.53,1.654,-2,14.16,62.9
22,12,2018,21:00:00,0,107.98,2.807,-1.8,12.85,71
22,12,2018,22:00:00,0,101.91,1.9,-1.6,11.64,75.6
22,12,2018,23:00:00,0,109.8,1.735,-1.4,10.94,77.7
23,12,2018,00:00:00,0,92.79,1.62,-1.4,10.68,78.9
23,12,2018,01:00:00,0,127.43,1.339,-1.3,10.22,80.3
23,12,2018,02:00:00,0,122.32,1.69,-1.2,9.79,81.3
23,12,2018,03:00:00,0,155.21,0.909,-1,8.96,83.9
23,12,2018,04:00:00,0,203.35,0.825,-0.5,7.87,86.1
23,12,2018,05:00:00,0,202.49,0.719,47.2,7.7,87
23,12,2018,06:00:00,0,85.42,1.937,273.7,11.2,71.8
23,12,2018,07:00:00,0,82.57,2.009,505,13.12,63
23,12,2018,08:00:00,0,97.82,2.244,726.2,14.56,56.9
23,12,2018,09:00:00,0,112.46,2.493,911.2,15.81,52.1
23,12,2018,10:00:00,0,93.35,1.907,1011,17.17,46.7
23,12,2018,11:00:00,0,112.55,1.873,1147.6,18.11,44.3
23,12,2018,12:00:00,0,137.68,2.065,1185.6,19.2,41
23,12,2018,13:00:00,0,106.77,2.155,1097.6,19.95,38.7
23,12,2018,14:00:00,0,136.44,2.289,974.3,20.36,33.8
23,12,2018,15:00:00,0,104.64,1.641,807.8,20.88,32.5
23,12,2018,16:00:00,0,128,1.231,596.3,21.22,31.2
23,12,2018,17:00:00,0,137.46,1.157,359.1,21.7,31
23,12,2018,18:00:00,0,81.13,0.749,127.4,20.98,32.5
23,12,2018,19:00:00,0,134.09,0.711,0.3,18.2,41.2
23,12,2018,20:00:00,0,142.58,1.049,-2,14.78,58.3
23,12,2018,21:00:00,0,139.01,1.06,-1.7,13.78,63.1
23,12,2018,22:00:00,0,159.6,0.934,-1.6,12.88,66.3
23,12,2018,23:00:00,0,179.49,1.111,-1.5,12.01,71.7
24,12,2018,00:00:00,0,187.73,1,-1.5,11.38,77.7
24,12,2018,01:00:00,0,175.92,0.9,-1.2,10.54,81.3
24,12,2018,02:00:00,0,177.77,0.955,-1.1,9.58,85.2
24,12,2018,03:00:00,0,153.28,0.867,-0.9,9.23,87.2
24,12,2018,04:00:00,0,163.39,0.855,-0.5,8.72,88.4
24,12,2018,05:00:00,0,150.7,0.867,46.1,8.95,89.6
24,12,2018,06:00:00,0,114.38,1.359,288.7,11.94,78.3
24,12,2018,07:00:00,0,74.21,1.943,514.8,14.59,59.6
24,12,2018,08:00:00,0,163.43,1.099,741.5,17.5,42
24,12,2018,09:00:00,0,257.2,2.026,928.1,19.41,30.8
24,12,2018,10:00:00,0,289.08,2.446,1056.4,20.6,27.7
24,12,2018,11:00:00,0,273.66,2.82,1133,22.09,23.3
24,12,2018,12:00:00,0,299.02,2.52,1143.6,22.97,22.7
24,12,2018,13:00:00,0,296.83,2.233,1092.2,23.67,21.9
24,12,2018,14:00:00,0,291.18,1.579,980.7,24.52,20.3
24,12,2018,15:00:00,0,281.51,1.633,817.5,25.07,19.3
24,12,2018,16:00:00,0,266.19,1.87,603.9,25.29,19.7
24,12,2018,17:00:00,0,278.55,1.016,365,25.25,19.7
24,12,2018,18:00:00,0,258.89,0.951,131.5,24.74,21.3
24,12,2018,19:00:00,0,181.93,0.458,0.1,20.73,25.8
24,12,2018,20:00:00,0,150.24,0.794,-2.4,17.45,35.8
24,12,2018,21:00:00,0,162.67,1.428,-2.1,15.95,38.6
24,12,2018,22:00:00,0,146.09,1.323,-1.9,14.26,47.1
24,12,2018,23:00:00,0,146.52,1.439,-1.8,13.61,51.4
25,12,2018,00:00:00,0,160.13,1.364,-1.6,12.97,52.8
25,12,2018,01:00:00,0,152.22,1.328,-1.5,12.52,56.3
25,12,2018,02:00:00,0,159.61,1.258,-1.5,12.43,60.1
25,12,2018,03:00:00,0,157.39,1.224,-1.5,12.4,62.6
25,12,2018,04:00:00,0,159.11,1.198,-1.1,11.8,66.8
25,12,2018,05:00:00,0,159.11,1.088,33.9,11.91,71.2
25,12,2018,06:00:00,0,155.54,0.523,260.1,17.48,57.7
25,12,2018,07:00:00,0,293.29,0.922,501.2,21.86,36.8
25,12,2018,08:00:00,0,297.28,2.736,723.3,23.21,29.5
25,12,2018,09:00:00,0,322.45,2.993,902,23.76,32.7
25,12,2018,10:00:00,0,308.67,2.928,1031.3,24.61,35
25,12,2018,11:00:00,0,286.47,2.147,1105.5,25.74,32.3
25,12,2018,12:00:00,0,237.66,2.061,1120.3,26.67,29.1
25,12,2018,13:00:00,0,207.48,1.593,1078,27.58,26.6
25,12,2018,14:00:00,0,167.4,1.132,984.6,28.64,23.7
25,12,2018,15:00:00,0,177.09,1.538,810.3,28.38,22.7
25,12,2018,16:00:00,0,219.15,1.385,593.5,29.38,20.9
25,12,2018,17:00:00,0,162.23,0.667,354,29.05,19.5
25,12,2018,18:00:00,0,143.67,0.386,126.4,28.8,20.6
25,12,2018,19:00:00,0,191.97,0.878,-0.5,23.82,29.2
25,12,2018,20:00:00,0,158.55,1.459,-3,19.55,44.1
25,12,2018,21:00:00,0,160.21,1.42,-2.7,18.14,44.9
25,12,2018,22:00:00,0,157.07,1.344,-2.4,16.35,54.3
25,12,2018,23:00:00,0,145.01,1.434,-2.4,16.65,49.8
26,12,2018,00:00:00,0,151.79,1.139,-2.5,17.07,45.2
26,12,2018,01:00:00,0,152.9,1.398,-2.3,15.67,56.4
26,12,2018,02:00:00,0,180.7,1.444,-2.4,16.09,58.1
26,12,2018,03:00:00,0,166.8,1.189,-2.3,16.07,60.7
26,12,2018,04:00:00,0,159.7,1.171,-1.9,15.35,64.3
26,12,2018,05:00:00,0,167.72,0.973,31.7,16.17,61.2
26,12,2018,06:00:00,0,264.54,0.398,236.6,21.38,45.7
26,12,2018,07:00:00,0,301.9,1.387,485.9,24.11,35.8
26,12,2018,08:00:00,0,309.04,3.047,706.1,25.42,32.7
26,12,2018,09:00:00,0,314.27,2.702,889.7,26.9,29.7
26,12,2018,10:00:00,0,266.38,2.55,1027.9,28.12,27
26,12,2018,11:00:00,0,284.55,2.114,1150.9,28.79,25.6
26,12,2018,12:00:00,0,265.64,2.256,1198.4,29.63,23.6
26,12,2018,13:00:00,0,192.35,1.412,965.7,29.97,23.1
26,12,2018,14:00:00,0,250.69,1.863,726.4,29.99,23.7
26,12,2018,15:00:00,0,229.77,1.896,825.1,30.41,22.3
26,12,2018,16:00:00,0,231.59,1.61,516.8,30.61,21.2
26,12,2018,17:00:00,0,204.72,0.684,313.7,31.01,20.6
26,12,2018,18:00:00,0,256.19,0.527,120.5,30.95,21.9
26,12,2018,19:00:00,0,172.29,0.738,-0.1,25.75,33.3
26,12,2018,20:00:00,0,144.85,1.116,-3.2,20.86,49
26,12,2018,21:00:00,0,147.63,1.317,-3,20.05,48.2
26,12,2018,22:00:00,0,124.76,0.844,-3.4,21.4,41.4
26,12,2018,23:00:00,0,156.91,0.516,-3.1,20.41,44.1
27,12,2018,00:00:00,0,159.62,0.865,-3,20.05,46.9
27,12,2018,01:00:00,0,162.69,0.864,-2.7,18.84,51.9
27,12,2018,02:00:00,0,153.86,0.94,-2.6,18.24,53.1
27,12,2018,03:00:00,0,158.16,0.924,-2.7,18.63,48.3
27,12,2018,04:00:00,0,170.53,0.847,-2.7,19.27,43.5
27,12,2018,05:00:00,0,195.02,0.561,29.4,19.44,42.2
27,12,2018,06:00:00,0,300.44,1.09,242.9,22.75,37
27,12,2018,07:00:00,0,317.39,2.646,477.4,24.84,36.7
27,12,2018,08:00:00,0,318.52,4.045,699.8,25.87,34.8
27,12,2018,09:00:00,0,315.49,3.475,885.5,27.13,32.1
27,12,2018,10:00:00,0,298.81,3.487,1021.6,28.26,30
27,12,2018,11:00:00,0,291.79,3.749,1103.8,29.56,26.9
27,12,2018,12:00:00,0,244.41,2.968,1130.7,30.76,23.6
27,12,2018,13:00:00,0,262.96,2.88,1113.8,31.59,20.4
27,12,2018,14:00:00,0,224.53,1.339,986.7,32.27,19.1
27,12,2018,15:00:00,0,195.64,1.176,773.3,32.93,18.2
27,12,2018,16:00:00,0,221.92,1.209,357,32.04,19.4
27,12,2018,17:00:00,0,171.72,0.912,113.3,29,29.5
27,12,2018,18:00:00,0,147.68,0.61,137.8,29.26,30.9
27,12,2018,19:00:00,0,160.21,0.748,-0.5,26.84,33.1
27,12,2018,20:00:00,0,135.19,1.078,-3.7,22.66,44.1
27,12,2018,21:00:00,0,129.38,1.089,-3.5,22.61,40.7
27,12,2018,22:00:00,0,163.86,0.905,-3.2,21.13,43.3
27,12,2018,23:00:00,0,183.71,0.596,-3.3,21.48,40
28,12,2018,00:00:00,0,262.36,0.579,-3.6,21.65,39.7
28,12,2018,01:00:00,0,270.63,0.67,-3.4,21.34,39.1
28,12,2018,02:00:00,0,267.16,0.947,-3.5,21.49,37.2
28,12,2018,03:00:00,0,276.39,0.882,-3.4,21.31,36.8
28,12,2018,04:00:00,0,303.23,0.984,-3.2,21.22,36.1
28,12,2018,05:00:00,0,291.23,1.547,43.6,21.65,35.8
28,12,2018,06:00:00,0,305.53,2.88,222.7,23.29,34.7
28,12,2018,07:00:00,0,299.21,5.325,474.3,24.39,31.3
28,12,2018,08:00:00,0,308.39,5.741,699.6,25.48,29.9
28,12,2018,09:00:00,0,302.33,5.172,880.2,26.82,29.3
28,12,2018,10:00:00,0,295.45,4.641,1015.4,28.35,27.8
28,12,2018,11:00:00,0,304.16,4.479,1093.8,29.77,25.9
28,12,2018,12:00:00,0,284.21,3.337,1110.9,30.95,24.3
28,12,2018,13:00:00,0,279.09,2.779,1064.9,32.01,22.3
28,12,2018,14:00:00,0,247.43,2.022,961.1,32.85,20.4
28,12,2018,15:00:00,0,260.42,1.853,833.3,33.66,17.9
28,12,2018,16:00:00,0,259.37,1.482,635.8,33.98,17.9
28,12,2018,17:00:00,0,214.97,1.07,399.1,33.78,17.9
28,12,2018,18:00:00,0,189.46,0.481,152.6,33.96,19.2
28,12,2018,19:00:00,0,195.11,0.488,-0.8,29.12,25.9
28,12,2018,20:00:00,0,113.32,1.224,-4.3,25.81,35.5
28,12,2018,21:00:00,0,179.28,0.925,-4.3,25.46,36.1
28,12,2018,22:00:00,0,177.52,1.05,-3.8,23.32,44.9
28,12,2018,23:00:00,0,153.26,1.103,-3.4,21.47,54.1
29,12,2018,00:00:00,0,188.51,0.641,-3.3,21.1,54.1
29,12,2018,01:00:00,0,279.89,0.882,-3.5,21.47,48.4
29,12,2018,02:00:00,0,296.03,0.688,-3.4,21.15,44.8
29,12,2018,03:00:00,0,233.98,0.492,-3.2,20.34,44.3
29,12,2018,04:00:00,0,288.9,1.395,-3.2,20.92,39.6
29,12,2018,05:00:00,0,294.47,1.833,26,21.16,36.9
29,12,2018,06:00:00,0,297.99,3.527,246.7,22.71,33.3
29,12,2018,07:00:00,0,289.45,5.089,481.4,23.54,36.6
29,12,2018,08:00:00,0,306,6.016,705.2,24.68,36.1
29,12,2018,09:00:00,0,298.81,5.545,889.7,26.34,32.6
29,12,2018,10:00:00,0,298.89,5.461,1024.6,27.82,29.6
29,12,2018,11:00:00,0,285.35,4.15,1103.8,29.05,26.7
29,12,2018,12:00:00,0,299.38,3.772,1122.4,29.99,24
29,12,2018,13:00:00,0,263.52,2.602,1080.4,30.72,21.7
29,12,2018,14:00:00,0,274.22,2.103,971.7,31.5,21.2
29,12,2018,15:00:00,0,295.7,2.776,810.4,31.75,20
29,12,2018,16:00:00,0,253.12,2.17,575.2,31.74,18.9
29,12,2018,17:00:00,0,301.67,2.302,350.2,31.17,20.9
29,12,2018,18:00:00,0,281.84,1.633,119.6,29.95,24
